,Stn ID,Stn Name,Elev,Lat,Long,Mdl,Tmp,RH,Wind,PPT,ERC,BI,SC,KBDI,HUN,THOU,TEN,STL,ADJ,IC,State,Elev_standard,Tmp_standard,RH_standard,Wind_standard,PPT_standard,BI_standard,Long_adj,Agglo_clusters,posterior_clusters
0,314840,SILER CITY AIRPORT,614,35.7,-79.5,7G,81,73,6,0.45,22,24,4,314,17,20,13,4,M,7,North Carolina,-0.890074419438716,0.04615384615384599,0.45999999999999996,-0.5714285714285714,-0.7421203438395416,-0.514584842607695,-79.5,1,C0
0,422807,LAVA POINT RAWS,7890,37.3,113.0,7F,79,20,7,0.0,25,33,8,76,10,11,5,3,M,41,Utah,0.41468663139962336,-0.01538461538461533,-0.6,-0.5,-1.0,-0.23149889134804097,-113.0,0,C0
0,450407,HUCKLEBERRY RIDGE,2500,46.5,123.3,7G,75,53,0,0.0,34,37,7,643,13,17,9,3+,M,16,Washington,-0.5518694521653367,-0.1384615384615384,0.06000000000000005,-1.0,-1.0,-0.10568291301041698,-123.3,0,C0
0,474201,WAUTOMA,982,44.5,89.2,7Q,83,51,2,0.0,25,20,2,205,17,18,10,1,L,6,Wisconsin,-0.824083206312203,0.10769230769230775,0.020000000000000018,-0.8571428571428572,-1.0,-0.6404008209453189,-89.2,2,C0
0,292004,LUNA,7050,33.8,108.9,7K,84,15,8,0.0,54,54,10,69,15,16,5,3,H,55,New Mexico,0.26405451448040895,0.1384615384615384,-0.7,-0.4285714285714286,-1.0,0.429034994924485,-108.9,0,C0
0,317540,CHERRY RES STN,79,35.3,-78.0,7G,82,72,9,0.63,21,32,8,118,17,21,13,3,M,10,North Carolina,-0.9860127320003587,0.07692307692307665,0.43999999999999995,-0.3571428571428572,-0.6389684813753582,-0.262952885932447,-78.0,1,C0
0,44004,SAN LUIS NWR,65,37.1,120.7,7A,99,13,6,0.0,3,36,64,678,9,10,4,3,M,42,California,-0.9885232672823455,0.6000000000000001,-0.74,-0.5714285714285714,-1.0,-0.13713690759482297,-120.7,0,C0
0,20310,MOUNTAIN LION,7303,33.6,109.7,7G,87,16,4,0.0,43,40,7,119,13,16,5,3,M,39,Arizona,0.30942347350488664,0.23076923076923084,-0.6799999999999999,-0.7142857142857143,-1.0,-0.01132092925719898,-109.7,0,C0
0,319741,BDR BELT TOBACCO R,89,34.4,-78.7,7G,87,61,4,0.0,25,23,3,270,14,20,11,4,M,9,North Carolina,-0.9842194925132252,0.23076923076923084,0.21999999999999997,-0.7142857142857143,-1.0,-0.546038837192101,-78.7,1,C0
0,353424,ROCK CREEK,5640,42.5,119.6,7T,87,10,5,0.0,22,52,22,323,5,6,3,3-,M,44,Oregon,0.011207746794584361,0.23076923076923084,-0.8,-0.6428571428571429,-1.0,0.36612700575567303,-119.6,0,C0
0,452038,PEONY_SEED ORCHARD,3804,48.6,119.2,7C,74,24,3,0.0,16,25,6,385,8,9,6,3+,M,24,Washington,-0.31803102304312736,-0.16923076923076952,-0.52,-0.7857142857142857,-1.0,-0.483130848023289,-119.2,0,C0
0,101037,SLATE CREEK,1570,45.6,116.2,7C,97,17,4,0.0,19,57,33,526,7,7,4,5,E,81,Idaho,-0.7186407244687527,0.5384615384615383,-0.6599999999999999,-0.7142857142857143,-1.0,0.523396978677703,-116.2,0,C0
0,45009,BRECKENRIDGE,7485,35.4,118.5,7G,84,17,2,0.0,86,63,9,383,7,6,4,4,H,44,California,0.34206043217071636,0.1384615384615384,-0.6599999999999999,-0.8571428571428572,-1.0,0.712120946184139,-118.5,0,C0
0,452601,DOUGLAS,2530,47.6,119.8,7H,79,15,16,0.0,44,43,7,415,7,7,4,5,E,68,Washington,-0.5464897337039362,-0.01538461538461533,-0.7,0.1428571428571428,-1.0,0.08304105449601902,-119.8,0,C0
0,101223,SKIHIL,5297,44.9,116.1,7G,83,22,3,0.0,83,53,6,480,6,6,5,4,H,30,Idaho,-0.05030036761409484,0.10769230769230775,-0.56,-0.7857142857142857,-1.0,0.397581000340079,-116.1,0,C0
0,292105,SEVILLETA,4789,34.3,106.7,7L,93,17,8,0.48,6,50,78,580,10,9,5,3+,H,52,New Mexico,-0.141396933560477,0.41538461538461524,-0.6599999999999999,-0.4285714285714286,-0.7249283667621778,0.303219016586861,-106.7,0,C0
0,201506,TROUT LAKE,867,46.1,84.9,7E,82,57,1,0.0,16,15,2,291,16,19,11,3-,M,8,Michigan,-0.8447054604142383,0.07692307692307665,0.14000000000000012,-0.9285714285714286,-1.0,-0.797670793867349,-84.9,2,C0
0,40507,MAD RIVER,2873,40.4,123.5,7G,91,15,5,0.0,70,67,12,781,8,10,4,5,V,57,California,-0.48498161929525685,0.3538461538461539,-0.7,-0.6428571428571429,-1.0,0.8379369245217629,-123.5,0,C0
0,182201,POWELLVILLE,53,38.3,75.4,7E,88,58,2,0.02,12,10,1,448,18,21,11,3,M,6,Maryland,-0.9906751546669057,0.2615384615384615,0.15999999999999992,-0.8571428571428572,-0.9885386819484241,-0.9549407667893789,-75.4,1,C0
0,44406,HOLLISTER,404,36.8,121.3,7A,83,32,6,0.0,2,26,53,612,12,11,7,3,M,22,California,-0.9277324486685197,0.10769230769230775,-0.36,-0.5714285714285714,-1.0,-0.451676853438883,-121.3,0,C0
0,418105,NEW BRAUNFELS MUNA,646,29.7,98.0,8G,98,36,7,0.0,47,49,9,711,14,15,7,3,M,37,Texas,-0.8843360530798888,0.569230769230769,-0.28,-0.5,-1.0,0.271765022002455,-98.0,2,C0
0,86401,OASIS RS,9,25.8,81.0,8N,74,95,9,0.54,3,0,0,446,18,19,35,1,L,0,Florida,-0.9985654084102932,-0.16923076923076952,0.9000000000000001,-0.3571428571428572,-0.6905444126074498,-1.2694807126334389,-81.0,1,C0
0,50604,SUGARLOAF,6758,40.0,105.3,7G,68,50,4,0.09,51,38,5,266,12,11,10,3,M,10,Colorado,0.21169192145611038,-0.3538461538461539,0.0,-0.7142857142857143,-0.9484240687679083,-0.07422891842601098,-105.3,0,C0
0,42608,HELL HOLE,5240,39.0,120.4,7G,87,13,8,0.0,91,80,14,532,5,6,3,5,V,61,California,-0.06052183269075584,0.23076923076923084,-0.74,-0.4285714285714286,-1.0,1.246838854119041,-120.4,0,C0
0,452701,SADDLE MOUNTAIN,650,46.6,119.6,7R,87,19,4,0.0,19,14,1,704,9,8,5,2,M,33,Washington,-0.8836187572850354,0.23076923076923084,-0.62,-0.7142857142857143,-1.0,-0.829124788451755,-119.6,0,C0
0,290901,SANTA FE WATERSHED,7674,35.6,105.8,7K,77,26,9,0.01,56,54,10,91,13,14,6,3+,M,37,New Mexico,0.37595265847753967,-0.0769230769230771,-0.48,-0.3571428571428572,-0.994269340974212,0.429034994924485,-105.8,0,C0
0,40732,HIDDEN VALLEY,4440,40.4,120.6,7T,92,6,12,0.0,23,88,67,393,5,5,2,5,E,82,California,-0.20398099166143635,0.3846153846153846,-0.88,-0.1428571428571429,-1.0,1.498470810794289,-120.6,0,C0
0,464601,LOGAN,1650,37.8,81.9,8E,80,67,4,0.53,5,6,1,147,21,22,13,1,L,3,West Virginia,-0.7042948085716847,0.01538461538461533,0.3400000000000001,-0.7142857142857143,-0.6962750716332378,-1.080756745127003,-81.9,1,C0
0,80802,BLOXHAM,100,30.3,84.6,8D,93,61,2,0.37,19,11,1,258,19,24,12,2,L,2,Florida,-0.9822469290773783,0.41538461538461524,0.21999999999999997,-0.8571428571428572,-0.7879656160458453,-0.923486772204973,-84.6,1,C0
0,103903,POLE CANYON,6700,42.8,111.8,7T,76,20,7,0.0,19,58,33,391,6,6,4,3+,M,39,Idaho,0.20129113243073604,-0.10769230769230775,-0.6,-0.5,-1.0,0.554850973262109,-111.8,0,C0
0,451301,LARCH MT.,1150,45.7,122.3,7G,81,42,3,0.0,45,39,6,701,13,13,8,4,M,17,Washington,-0.79395678292836,0.04615384615384599,-0.16000000000000003,-0.7857142857142857,-1.0,-0.04277492384160498,-122.3,0,C0
0,44804,OAK CREEK,4280,36.8,118.2,7T,96,13,15,0.0,23,110,110,590,5,4,3,4,E,88,California,-0.2326728234555725,0.5076923076923077,-0.74,0.0714285714285714,-1.0,2.1904586916512208,-118.2,0,C0
0,319803,SUNNY POINT,30,34.0,77.9,7G,86,70,11,0.05,13,21,5,137,19,24,13,3,M,9,North Carolina,-0.9947996054873128,0.20000000000000018,0.40000000000000013,-0.2142857142857143,-0.9713467048710602,-0.6089468263609129,-77.9,1,C0
0,351419,POINT PROM II,6607,45.3,117.7,7G,77,23,4,0.0,79,64,10,186,7,7,5,4,H,36,Oregon,0.18461400520039462,-0.0769230769230771,-0.54,-0.7142857142857143,-1.0,0.743574940768545,-117.7,0,C0
0,210607,FERNBERG,1700,47.9,91.4,7G,72,79,5,0.0,26,22,3,110,15,17,16,3-,M,2,Minnesota,-0.6953286111360172,-0.23076923076923084,0.5800000000000001,-0.6428571428571429,-1.0,-0.577492831776507,-91.4,2,C0
0,86704,CHEKIKA,5,25.6,80.5,8N,81,77,8,0.35,18,32,9,304,16,19,15,2,L,2,Florida,-0.9992827042051465,0.04615384615384599,0.54,-0.4285714285714286,-0.7994269340974212,-0.262952885932447,-80.5,1,C0
0,42611,OWENS CAMP,5240,38.7,120.2,7G,89,16,6,0.0,81,67,10,581,7,7,4,5,V,50,California,-0.06052183269075584,0.29230769230769216,-0.6799999999999999,-0.5714285714285714,-1.0,0.8379369245217629,-120.2,0,C0
0,260310,ANTELOPE LAKE,5460,41.6,116.7,7T,90,7,13,0.0,24,101,86,504,4,5,2,4,E,90,Nevada,-0.02107056397381868,0.3230769230769228,-0.86,-0.07142857142857151,-1.0,1.907372740391567,-116.7,0,C0
0,44102,CRANE RAWS,6634,37.7,119.8,7G,81,20,8,0.0,85,73,12,468,6,6,4,5,V,44,California,0.189455751815655,0.04615384615384599,-0.6,-0.4285714285714286,-1.0,1.026660892028199,-119.8,0,C0
0,319041,CRAVEN COUNTY AP,18,35.0,-77.0,7G,84,74,6,0.02,15,22,5,280,18,24,13,2,L,7,North Carolina,-0.996951492871873,0.1384615384615384,0.48,-0.5714285714285714,-0.9885386819484241,-0.577492831776507,-77.0,1,C0
0,305702,EASTPORT,180,40.8,72.7,7B,68,90,2,0.62,0,0,0,19,21,22,21,1-,L,0,New York,-0.9679010131803102,-0.3538461538461539,0.8,-0.8571428571428572,-0.6446991404011462,-1.2694807126334389,-72.7,1,C0
0,353040,BUCKEYE RAWS,2400,43.0,122.6,7G,87,20,4,0.0,62,48,7,639,10,10,5,,,34,Oregon,-0.5698018470366717,0.23076923076923084,-0.6,-0.7142857142857143,-1.0,0.24031102741804902,-122.6,0,C0
0,241520,CLEARWATER,3900,47.0,113.3,7G,82,26,5,0.0,62,49,7,324,9,10,6,5,V,29,Montana,-0.3008159239666457,0.07692307692307665,-0.48,-0.6428571428571429,-1.0,0.271765022002455,-113.3,0,C0
0,451919,ORRCR,3000,46.3,121.6,7G,85,32,1,0.0,53,44,7,771,12,12,6,5,V,31,Washington,-0.46220747780866134,0.16923076923076907,-0.36,-0.9285714285714286,-1.0,0.11449504908042502,-121.6,0,C0
0,83502,LAKE GEORGE,129,29.3,81.8,8D,92,49,4,0.0,40,33,5,355,18,21,10,3,M,7,Florida,-0.9770465345646911,0.3846153846153846,-0.020000000000000018,-0.7142857142857143,-1.0,-0.23149889134804097,-81.8,1,C0
0,103704,BULL CANYON,6400,42.3,112.7,7A,82,15,3,0.0,3,22,25,343,6,6,4,3+,M,22,Idaho,0.14749394781673097,0.07692307692307665,-0.7,-0.7857142857142857,-1.0,-0.577492831776507,-112.7,0,C0
0,43308,SPRING VALLEY,1075,37.5,122.4,7B,70,58,6,0.0,14,22,5,377,14,15,11,3,M,7,California,-0.8074060790818613,-0.29230769230769216,0.15999999999999992,-0.5714285714285714,-1.0,-0.577492831776507,-122.4,0,C0
0,41102,SACRAMENTO NWR,95,39.3,122.1,7A,93,25,7,0.0,3,32,65,732,11,11,6,3,M,31,California,-0.983143548820945,0.41538461538461524,-0.5,-0.5,-1.0,-0.262952885932447,-122.1,0,C0
0,414402,WOODVILLE,380,30.7,94.4,8G,97,40,10,0.0,33,39,8,638,15,19,7,3,M,32,Texas,-0.93203622343764,0.5384615384615383,-0.19999999999999996,-0.2857142857142858,-1.0,-0.04277492384160498,-94.4,2,C0
0,260501,AUSTIN,6700,39.4,117.0,7G,91,10,7,0.0,97,81,13,546,4,5,3,4,V,62,Nevada,0.20129113243073604,0.3538461538461539,-0.8,-0.5,-1.0,1.278292848703447,-117.0,0,C0
0,260108,GALENA,5800,39.3,119.8,7G,89,16,12,0.0,87,91,19,243,6,6,4,3,H,63,Nevada,0.03989957858872062,0.29230769230769216,-0.6799999999999999,-0.1428571428571429,-1.0,1.592832794547507,-119.8,0,C0
0,352109,BOARD HOLLOW,4200,44.6,120.6,7T,81,19,9,0.0,19,65,43,428,6,7,4,3+,H,47,Oregon,-0.24701873935264052,0.04615384615384599,-0.62,-0.3571428571428572,-1.0,0.775028935352951,-120.6,0,C0
0,89946,PUTNAM,19,29.6,-81.7,7G,88,67,4,0.01,18,18,3,282,19,22,12,3,M,9,Florida,-0.9967721689231597,0.2615384615384615,0.3400000000000001,-0.7142857142857143,-0.994269340974212,-0.7033088101141309,-81.7,1,C0
0,100204,PRIEST LAKE,2600,48.5,116.9,7G,74,44,2,0.0,46,39,6,451,13,12,9,4,M,13,Idaho,-0.5339370572940016,-0.16923076923076952,-0.12,-0.8571428571428572,-1.0,-0.04277492384160498,-116.9,0,C0
0,53806,BLACK CANYON,8560,38.5,107.6,7G,75,24,9,0.0,75,72,13,400,8,8,5,4,H,40,Colorado,0.5348336770375683,-0.1384615384615384,-0.52,-0.3571428571428572,-1.0,0.995206897443793,-107.6,0,C0
0,312840,ROCKY MNT-WILSON A,159,35.8,-77.8,7G,81,79,4,1.25,15,19,4,105,20,23,15,2,L,4,North Carolina,-0.9716668161032905,0.04615384615384599,0.5800000000000001,-0.7142857142857143,-0.2836676217765044,-0.6718548155297249,-77.8,1,C0
0,159901,KY-LBL,567,36.7,88.0,8E,88,56,4,0.0,26,34,7,574,17,18,11,3,M,15,Kentucky,-0.8985026450282435,0.2615384615384615,0.1200000000000001,-0.7142857142857143,-1.0,-0.20004489676363496,-88.0,1,C0
0,351811,WILKINSON RIDGE,1370,44.3,123.7,7G,80,51,0,0.0,37,22,2,740,16,15,9,4,M,11,Oregon,-0.754505514211423,0.01538461538461533,0.020000000000000018,-1.0,-1.0,-0.577492831776507,-123.7,0,C0
0,100425,MAGEE PEAK,4720,47.8,116.2,7G,76,26,6,0.0,77,67,11,393,7,7,6,5,V,31,Idaho,-0.15377028602169818,-0.10769230769230775,-0.48,-0.5714285714285714,-1.0,0.8379369245217629,-116.2,0,C0
0,12201,MOUNTAIN LONGLEAF,1050,33.7,85.7,8G,85,70,3,0.13,14,18,4,412,19,21,14,2,L,4,Alabama,-0.8118891777996952,0.16923076923076907,0.40000000000000013,-0.7857142857142857,-0.9255014326647565,-0.7033088101141309,-85.7,1,C0
0,40918,HUMBUG SUMMIT,6730,40.1,121.3,7G,78,11,8,0.0,87,81,15,464,6,6,3,5,V,64,California,0.20667085089213666,-0.04615384615384599,-0.78,-0.4285714285714286,-1.0,1.278292848703447,-121.3,0,C0
0,260204,MOREY_CREEK,5500,41.4,117.6,7G,88,9,21,0.0,102,147,46,528,4,4,2,4,E,95,Nevada,-0.01389760602528467,0.2615384615384615,-0.8200000000000001,0.5,-1.0,3.3542564912742425,-117.6,0,C0
0,45426,WARM SPRINGS L.O.,4930,34.5,118.5,7B,93,29,4,0.0,57,137,70,644,7,6,6,4,V,60,California,-0.11611225679189452,0.41538461538461524,-0.42000000000000004,-0.7142857142857143,-1.0,3.0397165454301827,-118.5,0,C1
0,45603,CRANSTON,1930,33.7,116.8,7F,97,25,7,0.0,22,58,28,709,11,8,6,2,M,67,California,-0.6540841029319466,0.5384615384615383,-0.5,-0.5,-1.0,0.554850973262109,-116.8,0,C0
0,350728,EAGLE CREEK,744,45.3,122.3,7G,82,40,7,0.0,46,45,8,699,14,13,8,,,25,Oregon,-0.8667623061059804,0.07692307692307665,-0.19999999999999996,-0.5,-1.0,0.14594904366483102,-122.3,0,C0
0,41215,OPENSHAW,268,39.5,121.6,7A,95,28,5,0.0,2,24,38,761,8,8,5,3,M,22,California,-0.9521205056935353,0.476923076923077,-0.43999999999999995,-0.6428571428571429,-1.0,-0.514584842607695,-121.6,0,C0
0,50106,GREAT DIVIDE,7220,40.7,107.8,7G,65,40,12,0.0,72,72,14,566,9,7,8,3,M,22,Colorado,0.2945395857616784,-0.44615384615384635,-0.19999999999999996,-0.1428571428571429,-1.0,0.995206897443793,-107.8,0,C0
0,45737,SAN MIGUEL,425,32.6,116.9,7B,81,56,9,0.0,21,40,13,638,15,14,9,2,L,19,California,-0.9239666457455393,0.04615384615384599,0.1200000000000001,-0.3571428571428572,-1.0,-0.01132092925719898,-116.9,0,C0
0,422712,KANE GULCH,6500,37.5,109.8,7G,85,12,7,0.0,87,71,11,495,6,6,3,3,H,51,Utah,0.165426342688066,0.16923076923076907,-0.76,-0.5,-1.0,0.963752902859387,-109.8,0,C0
0,417701,BARNHART,2562,30.9,101.1,7G,81,66,7,0.09,26,25,4,514,16,18,13,2,L,6,Texas,-0.540751367345109,0.04615384615384599,0.32000000000000006,-0.5,-0.9484240687679083,-0.483130848023289,-101.1,2,C0
0,96201,MCRAE,510,32.0,82.8,8C,89,61,5,0.03,0,0,0,287,18,21,35,1,L,0,Georgia,-0.9087241101049045,0.29230769230769216,0.21999999999999997,-0.6428571428571429,-0.9828080229226361,-1.2694807126334389,-82.8,1,C0
0,148601,CIMARRON,3538,37.1,101.9,7L,82,43,14,0.02,3,40,91,238,15,11,9,3,M,28,Kansas,-0.3657311934008787,0.07692307692307665,-0.14,0.0,-0.9885386819484241,-0.01132092925719898,-101.9,0,C0
0,452916,KETTLE FALLS,1310,48.6,118.1,7C,75,33,4,0.0,13,20,5,485,10,10,7,3+,M,17,Washington,-0.765264951134224,-0.1384615384615384,-0.33999999999999997,-0.7142857142857143,-1.0,-0.6404008209453189,-118.1,0,C0
0,472801,AUGUSTA,970,44.6,91.1,7Q,86,46,3,0.0,28,27,4,388,16,17,9,2,L,10,Wisconsin,-0.8262350936967632,0.20000000000000018,-0.07999999999999996,-0.7857142857142857,-1.0,-0.42022285885447697,-91.1,2,C0
0,89942,HERNANDO,90,28.5,-82.4,7G,89,55,0,0.0,16,11,1,186,17,24,10,2,L,7,Florida,-0.9840401685645118,0.29230769230769216,0.10000000000000009,-1.0,-1.0,-0.923486772204973,-82.4,1,C0
0,90701,BRASSTOWN,3200,34.8,83.7,8E,76,76,3,0.0,11,22,7,168,19,26,16,3,M,4,Georgia,-0.4263426880659912,-0.10769230769230775,0.52,-0.7857142857142857,-1.0,-0.577492831776507,-83.7,1,C0
0,50505,REDFEATHER,8216,40.7,105.5,7G,53,68,9,0.02,36,40,7,96,14,14,13,3,M,5,Colorado,0.4731462386801757,-0.8153846153846156,0.3600000000000001,-0.3571428571428572,-0.9885386819484241,-0.01132092925719898,-105.5,0,C0
0,43211,BANNER ROAD,2803,38.2,120.4,7B,95,11,11,0.0,106,196,82,759,5,6,3,5,E 1,0,California,-0.49753429570519137,0.476923076923077,-0.78,-0.2142857142857143,-1.0,4.895502225910136,-120.4,0,C1
0,422710,NORTH LONG POINT,8680,37.8,109.8,7G,71,22,4,0.0,69,61,10,212,10,8,5,3,M,39,Utah,0.5563525508831704,-0.2615384615384615,-0.56,-0.7142857142857143,-1.0,0.649212957015327,-109.8,0,C0
0,20121,CIBOLA,221,33.3,114.6,7B,109,24,6,0.0,57,83,24,781,9,8,5,2,M,48,Arizona,-0.9605487312830628,0.9076923076923076,-0.52,-0.5714285714285714,-1.0,1.341200837872259,-114.6,0,C0
0,227701,BOGUE CHITTO,411,30.6,89.7,8D,75,96,2,0.06,4,0,0,655,19,20,35,1,L,0,Mississippi,-0.9264771810275262,-0.1384615384615384,0.9199999999999999,-0.8571428571428572,-0.9656160458452722,-1.2694807126334389,-89.7,1,C0
0,422102,BRYSON,5320,39.2,109.2,7G,84,18,8,0.0,84,83,16,659,7,6,4,3,H,53,Utah,-0.04617591679368782,0.1384615384615384,-0.64,-0.4285714285714286,-1.0,1.341200837872259,-109.2,0,C0
0,227802,BLACK CREEK,275,30.8,89.0,8D,76,100,3,3.49,3,0,0,39,22,22,35,1,L,0,Mississippi,-0.9508652380525419,-0.10769230769230775,1.0,-0.7857142857142857,1.0,-1.2694807126334389,-89.0,1,C0
0,353041,SILVER BUTTE,3973,42.8,123.3,7G,78,33,2,0.0,60,49,7,666,10,11,6,5,V,27,Oregon,-0.28772527571057116,-0.04615384615384599,-0.33999999999999997,-0.8571428571428572,-1.0,0.271765022002455,-123.3,0,C0
0,420915,CLIFTON FLAT,6384,40.1,113.8,7G,81,15,9,0.0,84,81,15,469,7,6,4,3,H,55,Utah,0.14462476463731733,0.04615384615384599,-0.7,-0.3571428571428572,-1.0,1.278292848703447,-113.8,0,C0
0,452006,FIRST BUTTE,5509,48.6,120.1,7C,72,22,0,0.0,18,23,5,322,6,7,5,4,H,22,Washington,-0.012283690486864507,-0.23076923076923084,-0.56,-1.0,-1.0,-0.546038837192101,-120.1,0,C0
0,452029,LOST LAKE,3876,48.8,119.0,7C,73,22,4,0.0,18,30,9,420,6,7,5,4,H,29,Washington,-0.30511969873576616,-0.20000000000000018,-0.56,-0.7142857142857143,-1.0,-0.325860875101259,-119.0,0,C0
0,360191,MORAINE STATE PARK,1221,40.9,-80.1,7R,78,57,1,0.0,4,2,0,355,20,22,12,1,L,3,Pennsylvania,-0.7812247825697122,-0.04615384615384599,0.14000000000000012,-0.9285714285714286,-1.0,-1.2065727234646269,-80.1,1,C0
0,44731,FOUNTAIN SPRINGS,794,35.8,118.9,7T,100,10,5,0.0,23,53,22,784,6,6,3,4,V,48,California,-0.857796108670313,0.6307692307692307,-0.8,-0.6428571428571429,-1.0,0.397581000340079,-118.9,0,C0
0,360351,COFFIN ROCK,2328,41.2,-77.7,7R,70,71,1,0.63,3,2,0,7,23,29,15,1,L,1,Pennsylvania,-0.582713171344033,-0.29230769230769216,0.41999999999999993,-0.9285714285714286,-0.6389684813753582,-1.2065727234646269,-77.7,1,C0
0,422002,FLATTOP,6120,39.3,110.6,7G,81,16,7,0.0,90,71,11,603,6,5,4,3,M,45,Utah,0.09728324217699269,0.04615384615384599,-0.6799999999999999,-0.5,-1.0,0.963752902859387,-110.6,0,C0
0,319841,BALD HEAD ISL CSRV,30,33.8,-77.9,7G,83,77,11,0.06,23,39,11,319,16,21,11,,,17,North Carolina,-0.9947996054873128,0.10769230769230775,0.54,-0.2142857142857143,-0.9656160458452722,-0.04277492384160498,-77.9,1,C0
0,241211,HSPRNG,2880,47.6,114.6,7G,86,26,4,0.0,62,42,5,491,9,11,6,5,V,25,Montana,-0.48372635165426336,0.20000000000000018,-0.48,-0.7142857142857143,-1.0,0.05158705991161302,-114.6,0,C0
0,292013,MOGOLLON,7854,33.3,108.8,7G,87,21,11,0.0,51,62,14,52,11,14,5,3,H,52,New Mexico,0.4082309692459427,0.23076923076923084,-0.5800000000000001,-0.2142857142857143,-1.0,0.680666951599733,-108.8,0,C0
0,89912,OKALOOSA,163,30.7,-86.5,7G,80,78,3,0.04,18,15,2,400,18,21,14,3,M,3,Florida,-0.9709495203084372,0.01538461538461533,0.56,-0.7857142857142857,-0.9770773638968482,-0.797670793867349,-86.5,1,C0
0,301101,IROQUOIS NWR,624,43.1,78.4,8N,77,61,4,0.0,19,24,5,288,20,21,13,1,L,2,New York,-0.8882811799515825,-0.0769230769230771,0.21999999999999997,-0.7142857142857143,-1.0,-0.514584842607695,-78.4,1,C0
0,260202,BLUEWING,4570,40.3,119.0,7G,94,11,8,0.0,97,86,15,660,5,5,3,4,V,69,Nevada,-0.18066887832870082,0.44615384615384635,-0.78,-0.4285714285714286,-1.0,1.435562821625477,-119.0,0,C0
0,21209,SELLS,2262,31.9,111.8,7G,102,26,5,0.0,59,45,6,625,11,11,6,3,M,30,Arizona,-0.594548551959114,0.6923076923076925,-0.48,-0.6428571428571429,-1.0,0.14594904366483102,-111.8,0,C0
0,413509,LUFKIN,245,31.3,94.8,8G,95,46,5,0.0,33,30,5,654,16,18,9,3,M,16,Texas,-0.9562449565139424,0.476923076923077,-0.07999999999999996,-0.6428571428571429,-1.0,-0.325860875101259,-94.8,2,C0
0,353521,P HILL,4880,42.8,118.9,7T,88,13,4,0.0,22,51,21,230,5,5,3,4,H,40,Oregon,-0.12507845422756203,0.2615384615384615,-0.74,-0.7142857142857143,-1.0,0.334673011171267,-118.9,0,C0
0,40637,MULE MOUNTAIN,2064,40.5,122.5,7B,97,18,3,0.0,87,116,33,794,5,5,4,3,H,59,California,-0.6300546938043576,0.5384615384615383,-0.64,-0.7857142857142857,-1.0,2.3791826591576566,-122.5,0,C1
0,44209,METCALF GAP,3077,37.4,119.7,7B,97,14,3,0.0,102,113,26,723,5,5,3,3,H,65,California,-0.44839953375773334,0.5384615384615383,-0.72,-0.7857142857142857,-1.0,2.284820675404439,-119.7,0,C1
0,162401,EVANGELINE,185,31.1,92.6,7D,95,52,4,0.0,20,24,5,593,16,18,10,2,L,9,Louisiana,-0.9670043934367435,0.476923076923077,0.040000000000000036,-0.7142857142857143,-1.0,-0.514584842607695,-92.6,2,C0
0,300971,BOLTER CREEK,1608,42.5,76.7,7F,73,69,4,0.0,0,0,3,46,21,24,14,,,4,New York,-0.7118264144176455,-0.20000000000000018,0.3800000000000001,-0.7142857142857143,-1.0,-1.2694807126334389,-76.7,1,C0
0,353328,GERBER,4920,42.2,121.1,7G,85,16,8,0.0,82,74,13,416,6,7,4,5,V,51,Oregon,-0.11790549627902802,0.16923076923076907,-0.6799999999999999,-0.4285714285714286,-1.0,1.0581148866126049,-121.1,0,C0
0,470207,WASHBURN,1260,46.5,91.2,7E,78,61,5,0.0,12,16,3,262,16,17,12,2,L,7,Wisconsin,-0.7742311485698915,-0.04615384615384599,0.21999999999999997,-0.6428571428571429,-1.0,-0.766216799282943,-91.2,2,C0
0,395901,LAKE ANDES,1709,43.2,98.7,7L,67,100,3,0.94,0,0,0,80,23,21,26,1,L,0,South Dakota,-0.693714695597597,-0.3846153846153846,1.0,-0.7857142857142857,-0.4613180515759313,-1.2694807126334389,-98.7,2,C0
0,352919,CALVERT,3822,42.7,123.7,7F,78,34,4,0.0,18,28,7,756,10,10,7,3-,M,26,Oregon,-0.31480319196628703,-0.04615384615384599,-0.31999999999999995,-0.7142857142857143,-1.0,-0.38876886427007096,-123.7,0,C0
0,314941,LAKE WHEELER RD LA,382,35.7,-78.6,7G,82,70,5,1.55,20,21,4,260,18,21,13,3,M,7,North Carolina,-0.9316775755402134,0.07692307692307665,0.40000000000000013,-0.6428571428571429,-0.11174785100286533,-0.6089468263609129,-78.6,1,C0
0,310840,HENDERSON-OXFORD A,527,36.3,-78.5,7G,82,67,3,0.07,23,22,3,344,17,20,12,,,7,North Carolina,-0.9056756029767775,0.07692307692307665,0.3400000000000001,-0.7857142857142857,-0.9598853868194842,-0.577492831776507,-78.5,1,C0
0,418201,GEORGE WEST,550,28.3,98.1,8G,99,39,7,0.0,39,41,7,592,15,16,8,3,M,24,Texas,-0.9015511521563705,0.6000000000000001,-0.21999999999999997,-0.5,-1.0,0.02013306532720702,-98.1,2,C0
0,280191,TEETERTOWN,998,40.7,74.8,7R,71,77,6,0.25,3,3,0,20,21,26,16,1,L,2,New Jersey,-0.8212140231327894,-0.2615384615384615,0.54,-0.5714285714285714,-0.8567335243553009,-1.175118728880221,-74.8,1,C0
